LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
          5,8.000000,-47.826000,1358.776000,25875.700000,-43263.480000,50429.424000,12.786000,50299.171775,50472.493276,130.252225
          5,8.000000,-47.882000,1364.150000,25874.800000,-43264.470000,50429.957000,12.842000,50298.687223,50472.718794,131.269777
          5,8.000000,-47.909000,1370.444000,25873.900000,-43264.965000,50430.090000,12.869000,50298.453652,50472.823141,131.636348
          5,8.000000,-47.911000,1374.262000,25872.600000,-43265.530000,50430.012000,12.871000,50298.436352,50472.830755,131.575648
          5,8.000000,-47.950000,1373.343000,25871.700000,-43266.733000,50430.557000,12.910000,50298.099035,50472.975997,132.457965
          5,8.000000,-47.997000,1371.292000,25870.700000,-43266.803000,50430.049000,12.957000,50297.692619,50473.142727,132.356381
          5,8.000000,-48.041000,1366.837000,25870.200000,-43267.723000,50430.460000,13.001000,50297.312238,50473.290370,133.147762
          5,8.000000,-48.094000,1367.191000,25868.900000,-43267.935000,50429.985000,13.054000,50296.854172,50473.457064,133.130828
          5,8.000000,-48.138000,1368.110000,25867.600000,-43268.147000,50429.525000,13.098000,50296.473990,50473.585940,133.051010
          5,8.000000,-48.170000,1373.838000,25867.000000,-43269.632000,50430.647000,13.130000,50296.197550,50473.674117,134.449450
          5,8.000000,-48.211000,1378.788000,25866.100000,-43270.339000,50430.927000,13.171000,50295.843432,50473.780109,135.083568
          5,8.000000,-48.243000,1382.747000,25864.700000,-43270.622000,50430.560000,13.203000,50295.567102,50473.857279,134.992898
          5,8.000000,-48.273000,1387.202000,25862.300000,-43270.692000,50429.512000,13.233000,50295.308085,50473.925118,134.203915
          5,8.000000,-48.317000,1388.687000,25860.600000,-43272.743000,50430.441000,13.277000,50294.928270,50474.016574,135.512730
          5,8.000000,-48.358000,1391.940000,25859.800000,-43272.743000,50430.120000,13.318000,50294.574433,50474.093011,135.545567
          5,8.000000,-48.411000,1394.202000,25858.400000,-43272.177000,50428.980000,13.371000,50294.117150,50474.178960,134.862850
          5,8.000000,-48.464000,1399.223000,25856.700000,-43272.955000,50428.914000,13.424000,50293.659998,50474.250036,135.254002
          5,8.000000,-48.517000,1406.860000,25855.000000,-43273.521000,50428.741000,13.477000,50293.202977,50474.305837,135.538023
          5,8.000000,-48.572000,1410.395000,25854.100000,-43275.076000,50429.713000,13.532000,50292.728848,50474.347159,136.984152
          5,8.000000,-48.628000,1411.880000,25853.200000,-43275.430000,50429.596000,13.588000,50292.246244,50474.371409,137.349756
          5,8.000000,-48.684000,1419.446000,25850.900000,-43277.056000,50430.025000,13.644000,50291.763786,50474.377193,138.261214
          5,8.000000,-48.731000,1425.598000,25848.100000,-43279.107000,50430.524000,13.691000,50291.358978,50474.367435,139.165022
          5,8.000000,-48.772000,1428.992000,25846.500000,-43279.955000,50430.528000,13.732000,50291.005933,50474.347790,139.522067
          5,8.000000,-48.810000,1438.750000,25844.400000,-43281.228000,50430.821000,13.770000,50290.678789,50474.320141,140.142211
          5,8.000000,-48.854000,1438.043000,25842.200000,-43282.218000,50430.523000,13.814000,50290.300076,50474.276569,140.222924
          5,8.000000,-48.901000,1444.831000,25840.800000,-43283.774000,50431.335000,13.861000,50289.895641,50474.216065,141.439359
          5,8.000000,-48.951000,1444.548000,25839.600000,-43284.481000,50431.319000,13.911000,50289.465505,50474.135539,141.853495
          5,8.000000,-48.998000,1450.559000,25837.900000,-43284.976000,50431.045000,13.958000,50289.061282,50474.044342,141.983718
          5,8.000000,-49.051000,1456.004000,25835.700000,-43287.027000,50431.835000,14.011000,50288.605581,50473.923096,143.229419
          5,8.000000,-49.107000,1451.902000,25834.000000,-43288.299000,50431.939000,14.067000,50288.124227,50473.773329,143.814773
          5,8.000000,-49.169000,1458.266000,25831.700000,-43287.734000,50430.459000,14.129000,50287.591471,50473.580950,142.867529
          5,8.000000,-49.245000,1455.721000,25829.600000,-43287.734000,50429.309000,14.205000,50286.938659,50473.306058,142.370341
          5,8.000000,-49.307000,1471.206000,25827.400000,-43288.370000,50429.178000,14.267000,50286.406301,50473.049093,142.771699
          5,8.000000,-49.371000,1473.752000,25825.300000,-43289.926000,50429.512000,14.331000,50285.856958,50472.752213,143.655042
          5,8.000000,-49.442000,1475.025000,25824.200000,-43289.926000,50428.986000,14.402000,50285.247755,50472.384345,143.738245
          5,8.000000,-49.498000,1478.065000,25823.400000,-43290.562000,50429.212000,14.458000,50284.767422,50472.064950,144.444578
          5,8.000000,-49.577000,1470.075000,25821.800000,-43292.188000,50429.555000,14.537000,50284.090058,50471.569442,145.464942
          5,8.000000,-49.650000,1475.661000,25818.700000,-43294.522000,50430.135000,14.610000,50283.464399,50471.063689,146.670601
          5,8.000000,-49.724000,1487.894000,25814.100000,-43296.148000,50429.535000,14.684000,50282.830422,50470.502868,146.704578
          5,8.000000,-49.809000,1492.137000,25809.800000,-43297.845000,50428.917000,14.769000,50282.102521,50469.797345,146.814479
          5,8.000000,-49.885000,1485.349000,25806.400000,-43299.684000,50428.555000,14.845000,50281.451976,50469.109599,147.103024
          5,8.000000,-49.959000,1489.733000,25802.200000,-43300.815000,50427.507000,14.919000,50280.818811,50468.387055,146.688189
          5,8.000000,-50.047000,1490.510000,25798.600000,-43302.583000,50427.206000,15.007000,50280.066189,50467.458256,147.139811
          5,8.000000,-50.112000,1492.632000,25795.000000,-43302.583000,50425.427000,15.072000,50279.510507,50466.722619,145.916493
          5,8.000000,-50.179000,1498.076000,25791.700000,-43303.926000,50425.054000,15.139000,50278.937934,50465.919333,146.116066
          5,8.000000,-50.253000,1504.299000,25789.400000,-43305.765000,50425.642000,15.213000,50278.305782,50464.978020,147.336218
          5,8.000000,-50.323000,1512.360000,25786.300000,-43306.189000,50424.662000,15.283000,50277.708036,50464.034350,146.953964
          5,8.000000,-50.408000,1519.219000,25783.600000,-43307.815000,50424.884000,15.368000,50276.982509,50462.817522,147.901491
          5,8.000000,-50.490000,1529.048000,25780.800000,-43308.876000,50424.661000,15.450000,50276.282907,50461.568466,148.378093
          5,8.000000,-50.576000,1534.422000,25777.100000,-43310.997000,50424.754000,15.536000,50275.549516,50460.177585,149.204484
          5,8.000000,-50.661000,1542.412000,25773.900000,-43312.765000,50424.881000,15.621000,50274.824991,50458.719940,150.056009
          5,8.000000,-50.728000,1544.109000,25771.400000,-43312.200000,50423.169000,15.688000,50274.254133,50457.511865,148.914867
          5,8.000000,-50.805000,1544.533000,25768.800000,-43313.331000,50422.825000,15.765000,50273.598330,50456.058109,149.226670
          5,8.000000,-50.878000,1545.523000,25764.900000,-43314.462000,50421.834000,15.838000,50272.976850,50454.614394,148.857150
          5,8.000000,-50.937000,1542.200000,25761.600000,-43315.382000,50420.836000,15.897000,50272.474740,50453.400371,148.361260
          5,8.000000,-51.028000,1539.796000,25758.200000,-43316.654000,50420.119000,15.988000,50271.700617,50451.444090,148.418383
          5,8.000000,-51.101000,1537.462000,25754.500000,-43318.422000,50419.676000,16.061000,50271.079896,50449.800330,148.596104
          5,8.000000,-51.178000,1536.189000,25751.500000,-43320.261000,50419.685000,16.138000,50270.425432,50447.993758,149.259568
          5,8.000000,-51.245000,1531.098000,25748.900000,-43321.392000,50419.174000,16.205000,50269.856189,50446.360375,149.317811
          5,8.000000,-51.316000,1529.260000,25744.700000,-43322.806000,50418.189000,16.276000,50269.253189,50444.566455,148.935811
          5,8.000000,-51.404000,1526.785000,25739.200000,-43323.584000,50415.974000,16.364000,50268.506135,50442.252105,147.467865
          5,8.000000,-51.492000,1528.553000,25735.100000,-43324.362000,50414.603000,16.452000,50267.759443,50439.836118,146.843557
          5,8.000000,-51.610000,1531.735000,25731.800000,-43326.271000,50414.656000,16.570000,50266.758762,50436.435247,147.897238
          5,8.000000,-51.704000,1540.503000,25727.300000,-43327.119000,50413.355000,16.664000,50265.962075,50433.592584,147.392925
          5,8.000000,-51.774000,1545.665000,25722.500000,-43329.170000,50412.826000,16.734000,50265.369065,50431.398186,147.456935
          5,8.000000,-51.847000,1547.857000,25718.200000,-43331.079000,50412.341000,16.807000,50264.750883,50429.038838,147.590117
          5,8.000000,-51.889000,1552.524000,25713.500000,-43331.079000,50410.087000,16.849000,50264.395329,50427.648470,145.691671
          5,8.000000,-51.924000,1551.322000,25709.300000,-43331.574000,50408.333000,16.884000,50264.099098,50426.471402,144.233902
          5,8.000000,-51.980000,1554.221000,25705.100000,-43333.201000,50407.678000,16.940000,50263.625245,50424.553169,144.052755
          5,8.000000,-52.021000,1554.362000,25700.700000,-43335.463000,50407.384000,16.981000,50263.278411,50423.121442,144.105589
          5,8.000000,-52.071000,1558.675000,25696.200000,-43336.383000,50406.014000,17.031000,50262.855548,50421.344139,143.158452
          5,8.000000,-52.127000,1559.241000,25693.100000,-43337.231000,50405.181000,17.087000,50262.382079,50419.312672,142.798921
          5,8.000000,-52.179000,1558.251000,25689.700000,-43338.645000,50404.633000,17.139000,50261.942561,50417.387583,142.690439
          5,8.000000,-52.235000,1567.090000,25686.100000,-43338.857000,50403.255000,17.195000,50261.469375,50415.272673,141.785625
          5,8.000000,-52.294000,1575.080000,25681.600000,-43338.787000,50401.150000,17.254000,50260.970998,50412.997626,140.179002
          5,8.000000,-52.344000,1589.081000,25676.900000,-43339.918000,50400.167000,17.304000,50260.548771,50411.032006,139.618229
          5,8.000000,-52.394000,1591.909000,25673.200000,-43342.322000,50400.439000,17.354000,50260.126661,50409.031896,140.312339
          5,8.000000,-52.435000,1587.384000,25668.100000,-43343.454000,50398.672000,17.395000,50259.780618,50407.366093,138.891382
          5,8.000000,-52.479000,1586.041000,25662.500000,-43344.090000,50396.325000,17.439000,50259.409341,50405.552658,136.915659
          5,8.000000,-52.532000,1583.212000,25657.400000,-43344.373000,50393.883000,17.492000,50258.962242,50403.332962,134.920758
          5,8.000000,-52.570000,1587.950000,25654.000000,-43344.302000,50392.240000,17.530000,50258.641761,50401.717760,133.598239
          5,8.000000,-52.635000,1601.314000,25649.900000,-43345.080000,50391.245000,17.595000,50258.093725,50398.909107,133.151275
          5,8.000000,-52.711000,1616.517000,25644.300000,-43344.302000,50388.211000,17.671000,50257.453195,50395.552083,130.757805
          5,8.000000,-52.776000,1626.063000,25640.200000,-43343.807000,50386.006000,17.736000,50256.905587,50392.618759,129.100413
          5,8.000000,-52.840000,1625.002000,25636.300000,-43345.434000,50385.386000,17.800000,50256.366596,50389.674858,129.019404
          5,8.000000,-52.893000,1624.083000,25631.100000,-43346.636000,50383.745000,17.853000,50255.920389,50387.195339,127.824611
          5,8.000000,-52.917000,1632.285000,25625.400000,-43347.626000,50381.962000,17.877000,50255.718376,50386.060200,126.243624
          5,8.000000,-52.955000,1637.023000,25620.600000,-43347.272000,50379.371000,17.915000,50255.398577,50384.247234,123.972423
          5,8.000000,-52.993000,1640.558000,25616.500000,-43346.706000,50376.914000,17.953000,50255.078845,50382.415145,121.835155
          5,8.000000,-53.022000,1643.528000,25611.900000,-43347.413000,50375.280000,17.982000,50254.834885,50381.004163,120.445115
          5,8.000000,-53.069000,1642.397000,25607.400000,-43348.121000,50373.564000,18.029000,50254.439584,50378.693969,119.124416
          5,8.000000,-53.105000,1643.175000,25603.700000,-43349.464000,50372.865000,18.065000,50254.136870,50376.904963,118.728130
          5,8.000000,-53.146000,1644.023000,25598.400000,-43349.464000,50370.199000,18.106000,50253.792186,50374.847011,116.406814
          5,8.000000,-53.184000,1645.650000,25594.000000,-43349.818000,50368.320000,18.144000,50253.472793,50372.920289,114.847207
          5,8.000000,-53.216000,1648.124000,25590.000000,-43351.585000,50367.890000,18.176000,50253.203882,50371.283435,114.686118
          5,8.000000,-53.263000,1649.822000,25585.200000,-43351.444000,50365.386000,18.223000,50252.809006,50368.855677,112.576994
          5,8.000000,-53.298000,1653.357000,25580.900000,-43351.020000,50362.952000,18.258000,50252.515017,50367.029634,110.436983
          5,8.000000,-53.345000,1656.610000,25577.300000,-43350.595000,50360.865000,18.305000,50252.120321,50364.553361,108.744679
          5,8.000000,-53.384000,1653.357000,25573.600000,-43351.020000,50359.245000,18.344000,50251.792885,50362.477726,107.452115
          5,8.000000,-53.416000,1654.135000,25568.700000,-43351.515000,50357.208000,18.376000,50251.524273,50360.760630,105.683727
          5,8.000000,-53.457000,1655.832000,25563.900000,-43351.939000,50355.192000,18.417000,50251.180183,50358.542293,104.011817
          5,8.000000,-53.501000,1651.236000,25559.300000,-43353.707000,50354.228000,18.461000,50250.811004,50356.138966,103.416996
          5,8.000000,-53.551000,1651.943000,25555.600000,-43353.990000,50352.617000,18.511000,50250.391591,50353.379725,102.225409
          5,8.000000,-53.610000,1654.276000,25551.200000,-43352.505000,50349.182000,18.570000,50249.896834,50350.085741,99.285166
          5,8.000000,-53.672000,1655.691000,25546.000000,-43351.515000,50345.737000,18.632000,50249.377094,50346.580516,96.359906
          5,8.000000,-53.730000,1656.539000,25541.900000,-43351.515000,50343.685000,18.690000,50248.891049,50343.261521,94.793951
          5,8.000000,-53.789000,1657.953000,25538.000000,-43351.232000,50341.509000,18.749000,50248.396784,50339.846417,93.112216
          5,8.000000,-53.842000,1654.206000,25533.900000,-43350.454000,50338.636000,18.802000,50247.952922,50336.745766,90.683078
          5,8.000000,-53.904000,1654.913000,25529.100000,-43350.313000,50336.103000,18.864000,50247.433853,50333.079898,88.669147
          5,8.000000,-53.974000,1655.903000,25523.900000,-43350.030000,50333.255000,18.934000,50246.848024,50328.891956,86.406976
          5,8.000000,-54.048000,1654.842000,25520.100000,-43349.676000,50330.989000,19.008000,50246.228966,50324.409571,84.760034
          5,8.000000,-54.109000,1659.297000,25516.000000,-43349.605000,50328.996000,19.069000,50245.718854,50320.673179,83.277146
          5,8.000000,-54.180000,1658.024000,25511.800000,-43348.616000,50325.972000,19.140000,50245.125335,50316.278453,80.846665
          5,8.000000,-54.238000,1655.408000,25508.600000,-43347.838000,50323.594000,19.198000,50244.640664,50312.652862,78.953336
          5,8.000000,-54.282000,1654.559000,25504.900000,-43347.555000,50321.447000,19.242000,50244.273086,50309.881683,77.173914
          5,8.000000,-54.341000,1651.801000,25500.100000,-43346.636000,50318.132000,19.301000,50243.780340,50306.138467,74.351660
          5,8.000000,-54.391000,1648.054000,25495.500000,-43345.292000,50314.520000,19.351000,50243.362886,50302.942409,71.157114
          5,8.000000,-54.438000,1645.296000,25491.600000,-43345.646000,50312.759000,19.398000,50242.970585,50299.918743,69.788415
          5,8.000000,-54.491000,1646.145000,25487.300000,-43344.939000,50309.999000,19.451000,50242.528326,50296.487210,67.470674
